,star_score,reple,date
807,10,생애 최고의 영화.예술가들의 삶을 통해 힘없는 민중을 대변했다.인생 자체였던 경극이 사라져가고 퇴화한 시점에서경극으로서 삶을 마감한 청데이.배우 장국영의 실제 삶과도 닮아있다.그래서 더 마음이 아프다. 평가 무의미.장국영은 대체불가. ,2018-09-25 10:11:00
808,10,최고의 영화 보고싶다 장국영,2018-08-04 13:23:00
809,10,어떻게 영화 한 편에 이렇게 많은 감정을 녹여낼 수 있는지.,2018-05-15 16:04:00
810,10,"데이랑 쥬산이랑 살지그랫어,,,",2017-03-31 23:26:00
811,10,"평점이라는말이 어울리지않는영화영혼이 담긴 예술은 그 빛을 잃지않는다평생을 우희로 살다간 도즈,아니 우희를 연기하는 장국영의손끝과 눈빛연기에 보는 내내 소름이 돋았다인간의 혼과 신념은 시대에 죽지않는다",2014-07-20 06:54:00
812,10,내가 생각했던 영화가 아니라 충격적이었다. 사전정보없이 본게 신의한수였다. 그냥 걸작이다.,2020-05-06 22:18:00
813,10,이 영화에 별점을 준다는 게 가능한가....문자 그대로 불후의 명작.,2020-05-06 21:30:00
814,10,"장국영의 영화를 영화관에서 다시 볼 수 있다니... 너무 짱이었어요 ㅠㅠost, 연기, 스토리 등등 다 너무 최고였던 영화였어요ㅠㅠ??",2020-05-06 12:30:00
815,10,"내 인생 최고의 영화. 황금종려상이 아깝지 않은, 오히려 부족하다고 생각될 정도의 수작. 혼란스러웠던 중국 근현대사를 청데이를 통해 매우 아름다우면서도 슬프게 표현했다. 장국영과 공리, 그리고 장국영 아역의 연기는 관객들의 가슴을 찢어놓기도, 적시기도 하며 격동의 시기의 아픔과 사랑을 누구보다도 절절하게 전달해준다.혹시라도 지금까지 보지 못한 이가 있다면, 바짓가랑이를 붙잡으면서까지도 봐야 한다고 추천하고 싶은 영화. ",2020-05-05 20:22:00
816,8,"엄마에게 버림받고 파트너에게 배신당하고, 그래도 끝까지 경극의 우희로 살다 간 청데이의 외로운 인생을 잘 보여주는 작품이다. 이러한 개인의 우여곡절뿐 아니라 사회적으로도 경극에 대한 인식이 변화하고 그에 따른 주인공의 인생에도 많은 영향을 끼치지만 처음부터 끝까지 그는 참 순수했다. ",2020-05-05 04:36:00
817,10,공산당이 얼마나 무서운건지 보여주는 영화다. 14억 개돼지들이 지금도 공산당에 의해 유린당하고 죽어나가구 있지만 세뇌교육으로인해 그들은 당연한거라고 생각 한다.,2020-05-04 14:27:00
818,10,영화는 천 카이거 감독이 만들었지만 완성은 장국영이 했다.,2017-04-03 20:00:00
819,10,아직도 두지의 눈빛에서 벗어나지 못하는 중 ... 경극이라는 소재로 중국의 역사 전반을 소름끼치게 표현한 스토리에 인물 그자체가 된 배우들의 연기가 일품. 좋은 영화는 드물고 고전은 영원하다,2020-06-08 09:53:00
820,10,다큐에 가까울 정도로 생생하다.. 어마무시한 걸작.,2020-06-06 16:17:00
821,10,진짜 극장에서 처음보고 그 여운을 잊을수가 없고두번째로 보고 진짜 너무 좋다가 세번째로 다시보면 눈물샘 다 터질거 같음..진짜 최고야 말도 필요없다,2020-06-05 23:34:00
822,10,". . . .  &#39;세뇌와 선동은 인간을 얼마나 보잘것 없게 만드는가.&#39;  . . . . 이 영화를 보고 어떤 이는 이 영화를 &#39;경극을 다룬 훌륭한 예술영화&#39;라고 평하거나 혹은 그 시절 터부시되던 성소수자 주제를 다룬 영화라고 하는 이들도 있으며 그도 아니면 &#39;이것은 잘생긴 장국영의 리즈 시절 모습을 담은 역사적인(?) 멜로물이다!&#39;라고 하기도 한다. 누구나 방점은 다르겠지만, 필자는 예술적인 사회비평영화라고 칭하고 싶다.  이 영화는 중국의 신해혁명 이후, 국공합작과 중일전쟁, 일본 패전 이후 국공내전을 거쳐 문화대혁명까지의 시기를 주인공들의 삶을 통해 보여준다. 격동의 시기 속에서 인간이라는 존재는 얼마나 나약하고 휘둘리기 좋은 존재인지, 세뇌와 선동은 얼마나 위험한지, 집단주의와 집단 사고의 문제점을 가감없이 이 영화는 보여준다. 지금 현 시대에 사는 우리에게도 굉장히 의미있는 시사점을 던져주는 영화. 1993년, 그 시절, 이 영화의 감독에게 깊은 경의를 보내고 싶다. ",2020-06-05 21:27:00
823,10,쥬산때문에 마음이 아프다,2020-06-05 17:57:00
824,10,몇 번을 봐도 마지막 장면은 소름이 돋는다,2020-06-02 15:37:00
825,8,음..여운이 긴 영화,2020-06-02 12:47:00
826,10,내 인생 최고의 영화라고 칭하고 싶다. 그 여운이 가시질 않는다.,2020-06-02 02:59:00
827,10,장국영 정말 아름다웠던 우희 이연기는 오로지 장국영만 가능했던 ㅠㅠ,2020-06-01 23:17:00
828,10,운이 좋아서 영화관에서 봤다. 너무 아름다워서 헤어나올 수 없는 영화. 지구가 망해도 이 영화는 남았으면 좋겠다.,2020-06-01 15:58:00
829,10,장국영 청데이역에 찰떡엄청 옛날영화라 못봤었는데 재개봉해서 봤음사실 요즘에 극장에서 볼거 드럽게 없어서 어쩔수없이 본거임러닝타임이 3시간인데 넘후 재밌당연출도 좋고 청데이보면 몬가 가슴이 아련하고 아린다그러고보면 중국 근현대사도 진짜 한 존많이야한국 근현대사 만큼이나 다이내믹감독 필모보니 이거에 인생모든거 갈아넣었나봄 차기작들은 이만한게 아예 없으니장국영 옛날에 유명한 배우줄은 알았는데사람을 끄는 매력이 넘친다마음을 할퀴어서 계속 생각나게 해칼위에 서있는듯 위태로워 보이기도 하고청데이 떠올리면 마음이 아린다장국영이 청데이 그 자체이기도 하고암튼 대단한 영화다 ,2020-06-01 06:25:00
830,10,역대 중국영화중 다시 없을 최고의 중국을 대표하는 단 하나의 영화,2020-06-01 00:50:00
831,10,"시대와 국경을 초월해 넘어온 청데이의 우희, 그리고 어쩌면 장국영의 이야기. 그간 세월이 무색할 정도로 청데이와 장국영에 매료되었던 171분. 그리고 남은 애틋한 이름, 장국영. 오늘따라 더 보고싶은.",2020-05-30 10:39:00
832,10,"그들은 예술을 동경하여 본인까지도 예술작품으로써 취급하며, 그렇게 살아간다. 그 욕심이 예술가들을 비극으로 이끄는것일까. 젊음과 사람들의 관심은 영원할수 없기에 어쩌면 그들의 비극적 결말은 흔한 영화의 클리셰마냥 너무 당연한것일지도 모른다. 그로써 예술은 완전해지고 영원히 사람들에게 기억되겠지. 죽음으로써 영원한 삶을 얻는 그들을 진심으로 사랑한다. ",2020-05-30 04:08:00
833,10,감사합니다,2020-05-29 02:04:00
834,9,3시간이 아깝지 않았다.,2020-05-28 18:58:00
835,10,명작은 시대를 넘어 감동을 주는것 같습니다 잘봤습니다,2020-05-28 12:33:00
836,10,"그 시대에 중국영화의 연출과 영상미, 연기를 볼 수 있을 뿐만 아니라 그 당시 시대의 역사를 볼 수 있다는 점이 중요하다. 장국영의 연기를 볼 때마다 가슴 속 한 켠에서 올라오는 감정을 추스리는 것이 어렵다",2020-05-28 00:57:00
837,9,여운이 너무 길게 남고 3시간이 2시간처럼 느껴졌어요 현망진창... 과몰입 심하게 되네요 흑흑 그래도 보길 잘했다고 생각이 들어요,2020-05-27 20:15:00
838,10,"장국영 최고의 연기를 보았고, 눈빛만으로도 감정을 표현할 수 있는 연기가 무엇인지 알았다.엔딩은 정말 눈물이 날 정도로 먹먹하다. 영화가 끝나고도 바로 일어나는 사람없이  조용히 앉아있을 정도였으니.",2020-05-26 23:25:00
839,10,3시간의 러닝타임 동안 모든게 과하지 않고 완벽하다. 이건 영화가 아니라 예술이다,2020-05-26 22:36:00
840,10,,2020-05-25 22:23:00
841,10,몇번이고 재관람했던 영화,2020-05-25 15:30:00
842,9,시대의 폭압에 희생되는 개인의 정체성과 문화,2020-05-25 09:39:00
843,10,공산주의의 더러운 민낯이 나온다.,2020-05-24 23:34:00
844,10,중국의 역사를 공부하고 보면 더 좋다고 했지만 모른채로 봐도 충분히 감동적인 영화 좋은 영화,2020-05-24 16:54:00
845,10,데이가 샬로를 사랑했다고는 생각안함.. 패왕을 사랑하는 우희를 연극했을뿐..,2020-05-23 00:41:00
846,10,훌륭하고 아름다운 미장셴비극적이고 잔인한 공산당,2020-05-22 19:20:00
847,8,개인이 얼마나 무력한지를 잘 보여준다. 이제는 고전이 되어 버린.,2020-05-20 21:36:00
848,10,"<문화대혁명>이 두 사람과 예술계, 나아가 중국 전체를 어떻게 만들었는지, 역사적인 관점으로 바라볼 필요가 있다. 이것이 그 시대만의 일이 아닐 수도 있다는 것을 나는 감지한다.",2020-05-20 21:27:00
849,10,최고임 그냥,2020-05-20 13:11:00
850,10,"눈빛이 꺼졌다는 건, 삶과 시대가 저물었다는 것.",2020-05-20 10:47:00
851,10,명작은 이유가 있구나 진짜 다섯손가락 안에 든다.여운이 가시질 않는다.,2020-05-19 05:15:00
852,10,"긴 러닝타임에도 처음부터 끝까지 지루할 틈이 없는 전개와 등장인물들의 눈빛. 데이는 무대 위에서, 주샨은 삶 속에서 각자의 엔딩을 맞는다.",2020-05-18 15:28:00
853,10,,2020-05-18 12:49:00
854,8,길지 않았던 3시간장국영도 장국영이지만 아역들의 연기가 가슴에 남는다.,2020-05-18 08:31:00
855,8,언제봐도 참 뜨거운 영화,2020-05-18 06:08:00
856,10,,2020-05-17 23:20:00
857,10,다시 볼 수 있다는것에 감사했다.,2020-05-17 15:41:00
858,10,,2020-05-17 13:42:00
859,10,최고의 명작!배우들의연기 눈빛 ...,2020-05-17 03:53:00
860,10,,2020-05-14 23:46:00
861,8,극적인 배경을 통해 두 소년의 관계를 완벽하게 포착해낸다,2020-05-14 21:24:00
862,10,"경극과 격동기, 이제는 사그라드는것을 언제까지고 손에 쥐고 싶은 마음.",2020-05-14 00:15:00
863,10,"연출, 연기, 스토리, 영상미, OST 모든 감상포인트에 체크했다. 패왕별희는 그럴 수밖에 없다..",2020-05-13 20:03:00
864,10,,2020-05-12 17:08:00
865,10,,2020-05-12 08:08:00
866,9,,2020-05-11 23:46:00
867,10,,2020-05-11 22:45:00
868,10,,2020-05-11 19:51:00
869,10,,2020-05-11 17:34:00
870,10,장국영의 명품 연기는 물론이고 무엇하나 빠짐없는 영화,2020-05-11 14:22:00
871,10,,2020-05-11 14:03:00
872,8,오랜만에 부모님과 함께 감상한 좋은 영화였습니다,2020-05-11 13:27:00
873,10,,2020-05-11 06:56:00
874,10,장국영이 그립습니다...,2020-05-11 03:08:00
875,10,,2020-05-11 02:55:00
876,10,,2020-05-11 00:03:00
877,10,여운이 가시질 않아 두번 못보겠어요. 장국영 그가 그립습니다,2020-05-10 23:30:00
878,10,감히 내가 평가하는 것조차 양심에 찔려서 못 하겠음~ 근데 데이한테 무슨 보석에다 오줌 누라고 한 변태 노인네~생긴 것도 넘 변태스럽고 요괴스러워서그 오줌 마실까봐 가슴이 조마조마했음  ㅋㅋ,2020-05-10 23:06:00
879,9,억지로 감정을 휘몰아치지 않고 자연스럽게 끌고 가는 게 좋다. 장국영 우희분장 넘 예븜.,2020-05-10 23:06:00
880,10,장국영.. 당신은 우희 그 자체였네요.. 이런 사람과 동시대를 살았었다는게 정말 큰 행운이다,2020-05-10 15:38:00
881,9,배우들이 연기를 너무 잘해서 3시간이 훅 지나갈 정도였다. 중국에서 이런 영화가 나오다니..,2020-05-10 11:20:00
882,9,중국근현대사를 아우르는 감동의 명작,2020-05-10 10:35:00
883,10,최고의 걸작 마스터피스,2020-05-10 10:35:00
884,10,"패왕 곁에서 패왕만을 바라보는 행복한 우희로 남을 수 있기를. 그 어느 누가, 어떤 시대가 갈라놓으려 하더라도.",2020-05-10 00:53:00
885,10,소름 끼치는 영화 와 닿는게 많은 만큼 다시 보기 무서운 영화,2020-03-03 17:05:00
886,10,"목소리, 몸짓, 표정 하나하나 완벽했던 장국영 최고의 역작. 그가 아닌 청데이는 상상할 수조차 없다.",2020-02-20 20:49:00
887,10,가슴이 먹먹해지는 영화 재개봉 꼭가야겠다,2020-02-16 20:48:00
888,10,불혹을 살아오며 보아온 수많은 영화 중 너무나 아름다워 충격이었던 유일한 영화.,2020-01-31 15:16:00
889,10,,2020-01-22 20:15:00
890,10,서사가 깊다.. 미침.. 한동안 후유증에서 빠져나오지 못했다. 굉장한 영화... 그리고 장국영..,2019-12-22 22:41:00
891,10,한사람을 생각하며 살아간 그의 인생,2019-08-10 12:44:00
892,10,인생 영화 등극 장국영 연기 미떴다,2019-07-10 15:46:00
893,10,사면초가 속 항우와 우미인과 암울한 시대 속의  샬로와 데이,2019-07-09 16:25:00
894,10,장국영 연기력 때문에 봤는데 너무 잘봤어요,2019-07-06 19:11:00
895,10,"패왕별희, 희별패왕.. 시대속의 삶과 사랑, 예술을 극화한 명작 영화라라고 극찬하고 싶습니다. 100년이 지나도 관람하는 고전영화가 있다면 패왕별희가 그것일 것입니다.",2019-06-18 22:33:00
896,10,내 인생에 이런 영화를 또 볼 수 있을까 예술과 사랑 그리고 역사부분에서까지 우희랑 데이가 아직도 살아 움직이는 것 같다. 마지막에 대사를 틀리게 말하며 과거를 회상하는 신은 아직도 심장이 울리고 평생 잊을 수 없는 여운일 것이다. ,2019-06-08 05:52:00
897,10,다시 없을 내 인생 최고의 영화!,2019-06-07 23:19:00
898,10,내  인생작....이미 영화가 아니고 실제같다,2019-06-06 22:41:00
899,10,"평생 잊을 수 없을 영화. 영원할 청데이, 장국영",2019-04-28 12:49:00
900,10,내인생영화...시대상과 복잡미묘한 감정들을 잘 담아냈다,2019-04-28 11:59:00
901,10,최고의 영화.장국영의 존재감,2019-04-26 21:05:00
902,9,말이 필요한가? 이것은 인생영화다.,2019-04-15 22:17:00
903,10,OO전에 보고 다시보고 싶어도 꺼내보지 못한 영화 다시 봤는데 당분간 또 보진 못할 거 같다. 그냥 아픔이 밀려온다 아름답지만 고단한 영화,2019-04-07 01:08:00
904,10,말이 필요없다 이제야 보게 된 게 너무 한스럽다,2019-04-03 20:06:00
905,10,그리운 장국영....,2019-04-01 19:34:00
906,10,인생영화. 장국영이 그리워지는 영화.,2019-02-05 16:26:00
907,10,장국영 배우 연기 너무 멋져요! 시간가는줄 모르고 봤어요,2019-01-24 08:19:00
908,10,처음으로 별점을 매긴 영화,2019-01-23 00:46:00
909,10,감히 말할 수 있다 내 인생 최고의 영화다,2019-01-17 22:45:00
910,10,"두 번 다시 만들어 질 수 없는 불후의 명작, 그 시절로 돌아 갈수 있다면",2018-12-17 02:18:00
911,10,장국영을 보고 있으면 뭔가 슬픔이 느껴진다.,2018-11-27 01:35:00
912,10,부산국제영화제에서 어제 다시 큰 스크린으로 보았는데 말할 필요가 읍을정도의 명작.. 장국영 에 이어 공리도 뭐 끝을 내주는..,2018-10-15 05:15:00
913,10,데이는 남성상을 버릴만큼 극에 몰입하고 샬로를 사랑하고 아껴지만 샬로는 쥬산을 선택하고 나중에는 쥬산까지 버리고 두사람의 삶과 목숨을 빼앗은 패왕아닌 일반인임을 다시금 생각나게 한다.,2018-10-04 02:08:00
914,10,우주명작 개추박습니다,2018-09-25 19:21:00
915,10,중학교 때 중국어 쌤이 수업시간에 틀어줬는데 그땐 봐도 감흥이 없었다 어제 제대로 봤는데 장국영의    영화 속 캐릭터가 계속 아른아른 여운이 장난아니다ㅠㅜ 왜 이제서야 다시 본건지.. 인생영화,2018-09-19 13:20:00
